district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c
Jogulamba Gadwal,16.2342,77.8031,2023,8,0.89,68.16,28.2,36.69,22.09
Jogulamba Gadwal,16.2342,77.8031,2023,9,2.6,71.89,27.55,37.13,21.82
Jogulamba Gadwal,16.2342,77.8031,2023,10,0.05,55.2,28.53,37.6,17.66
Jogulamba Gadwal,16.2342,77.8031,2023,11,1.7,68.47,26.33,36.23,17.83
Jogulamba Gadwal,16.2342,77.8031,2023,12,0.21,60.27,24.43,34.8,15.89
Jogulamba Gadwal,16.2342,77.8031,2023,13,1.44,55.47,28.13,42.3,12.14
Jogulamba Gadwal,16.2342,77.8031,2024,1,0.0,54.79,25.38,35.15,16.84
Jogulamba Gadwal,16.2342,77.8031,2024,2,0.0,43.71,27.76,37.75,16.16
Jogulamba Gadwal,16.2342,77.8031,2024,3,0.0,33.84,31.79,42.37,21.68
Jogulamba Gadwal,16.2342,77.8031,2024,4,0.06,31.03,34.31,44.15,23.98
Jogulamba Gadwal,16.2342,77.8031,2024,5,2.78,51.41,32.56,45.02,24.25
Jogulamba Gadwal,16.2342,77.8031,2024,6,4.1,71.35,27.79,37.0,22.05
Jogulamba Gadwal,16.2342,77.8031,2024,7,2.76,72.3,27.46,35.19,22.34
Jogulamba Gadwal,16.2342,77.8031,2024,8,5.96,78.97,27.16,34.69,22.42
Jogulamba Gadwal,16.2342,77.8031,2024,9,3.85,81.38,25.98,32.36,20.81
Jogulamba Gadwal,16.2342,77.8031,2024,10,3.16,81.58,26.0,33.36,19.77
Jogulamba Gadwal,16.2342,77.8031,2024,11,0.08,71.02,24.36,33.37,15.3
Jogulamba Gadwal,16.2342,77.8031,2024,12,0.3,63.69,25.59,33.83,13.96
Jogulamba Gadwal,16.2342,77.8031,2024,13,1.93,61.33,28.01,45.02,13.96
Kamareddy,18.3228,78.3417,2000,1,0.0,29.83,23.14,35.2,10.26
Kamareddy,18.3228,78.3417,2000,2,1.57,41.82,24.76,35.26,12.77
Kamareddy,18.3228,78.3417,2000,3,0.01,23.87,27.83,40.24,14.49
Kamareddy,18.3228,78.3417,2000,4,0.02,22.47,34.34,44.8,20.14
Kamareddy,18.3228,78.3417,2000,5,1.19,42.03,32.66,44.52,23.65
Kamareddy,18.3228,78.3417,2000,6,6.28,72.34,27.46,35.13,21.89
Kamareddy,18.3228,78.3417,2000,7,4.64,79.37,25.91,31.88,21.29
Kamareddy,18.3228,78.3417,2000,8,11.11,83.17,25.54,32.17,20.46
Kamareddy,18.3228,78.3417,2000,9,2.03,82.72,25.37,31.43,19.86
Kamareddy,18.3228,78.3417,2000,10,0.53,64.66,26.04,34.93,16.69
Kamareddy,18.3228,78.3417,2000,11,0.05,48.83,24.44,34.45,14.21
Kamareddy,18.3228,78.3417,2000,12,0.05,22.11,22.08,33.02,11.49
Kamareddy,18.3228,78.3417,2000,13,2.3,51.09,26.63,44.8,10.26
Kamareddy,18.3228,78.3417,2001,1,0.24,34.53,23.35,34.98,12.31
Kamareddy,18.3228,78.3417,2001,2,0.0,19.92,26.23,38.39,13.04
Kamareddy,18.3228,78.3417,2001,3,0.89,33.14,29.64,39.96,19.26
Kamareddy,18.3228,78.3417,2001,4,1.35,37.52,31.87,43.83,21.47
Kamareddy,18.3228,78.3417,2001,5,0.14,29.51,35.06,44.92,26.49
Kamareddy,18.3228,78.3417,2001,6,5.02,68.45,27.66,39.88,20.75
Kamareddy,18.3228,78.3417,2001,7,2.91,70.49,27.25,36.28,21.87
Kamareddy,18.3228,78.3417,2001,8,7.54,85.18,24.96,30.7,20.83
Kamareddy,18.3228,78.3417,2001,9,3.36,80.76,25.89,33.3,21.15
Kamareddy,18.3228,78.3417,2001,10,3.74,82.16,23.87,30.47,14.96
Kamareddy,18.3228,78.3417,2001,11,0.02,65.99,23.07,32.77,13.13
Kamareddy,18.3228,78.3417,2001,12,0.0,41.38,21.36,32.57,11.48
Kamareddy,18.3228,78.3417,2001,13,2.11,54.27,26.68,44.92,11.48
Kamareddy,18.3228,78.3417,2002,1,0.81,46.71,21.88,34.16,9.71
Kamareddy,18.3228,78.3417,2002,2,0.05,36.05,26.53,37.65,16.42
Kamareddy,18.3228,78.3417,2002,3,0.22,24.87,30.17,40.76,19.28
Kamareddy,18.3228,78.3417,2002,4,0.09,23.52,34.21,43.7,21.61
Kamareddy,18.3228,78.3417,2002,5,1.5,36.13,34.89,44.38,23.7
Kamareddy,18.3228,78.3417,2002,6,5.94,66.04,29.18,40.15,22.92
Kamareddy,18.3228,78.3417,2002,7,3.07,71.22,27.58,35.27,22.04
Kamareddy,18.3228,78.3417,2002,8,10.07,84.29,25.19,31.23,20.44
Kamareddy,18.3228,78.3417,2002,9,1.47,79.43,25.55,33.41,19.91
Kamareddy,18.3228,78.3417,2002,10,2.22,67.51,25.3,35.94,15.34
Kamareddy,18.3228,78.3417,2002,11,0.03,45.4,23.71,34.6,13.42
Kamareddy,18.3228,78.3417,2002,12,0.0,36.67,23.5,34.25,13.71
Kamareddy,18.3228,78.3417,2002,13,2.14,51.59,27.3,44.38,9.71
Kamareddy,18.3228,78.3417,2003,1,0.0,35.56,23.7,35.76,9.82
Kamareddy,18.3228,78.3417,2003,2,0.22,37.63,27.52,37.95,17.31
Kamareddy,18.3228,78.3417,2003,3,0.35,30.69,30.07,40.19,16.48
Kamareddy,18.3228,78.3417,2003,4,0.6,29.22,33.74,43.75,21.76
Kamareddy,18.3228,78.3417,2003,5,0.0,20.61,35.27,44.25,24.31
Kamareddy,18.3228,78.3417,2003,6,3.22,53.74,30.96,45.2,22.36
Kamareddy,18.3228,78.3417,2003,7,10.49,81.7,26.08,32.44,22.33
Kamareddy,18.3228,78.3417,2003,8,6.63,85.83,25.27,31.45,19.94
Kamareddy,18.3228,78.3417,2003,9,2.63,85.3,25.26,30.43,21.01
Kamareddy,18.3228,78.3417,2003,10,4.02,81.65,24.15,31.46,13.93
Kamareddy,18.3228,78.3417,2003,11,0.02,70.68,21.93,31.07,14.29
Kamareddy,18.3228,78.3417,2003,12,0.03,56.11,20.91,32.06,11.09
Kamareddy,18.3228,78.3417,2003,13,2.38,55.83,27.06,45.2,9.82
Kamareddy,18.3228,78.3417,2004,1,1.16,52.16,22.11,33.48,11.95
Kamareddy,18.3228,78.3417,2004,2,0.5,41.3,23.57,37.84,9.17
Kamareddy,18.3228,78.3417,2004,3,0.43,23.83,30.57,41.76,17.21
Kamareddy,18.3228,78.3417,2004,4,1.04,35.53,32.45,43.53,20.28
Kamareddy,18.3228,78.3417,2004,5,1.03,48.46,32.04,42.16,23.6
Kamareddy,18.3228,78.3417,2004,6,1.56,57.82,30.06,41.93,22.73
Kamareddy,18.3228,78.3417,2004,7,8.46,80.26,25.98,33.79,21.75
Kamareddy,18.3228,78.3417,2004,8,2.6,81.9,25.58,31.66,21.25
Kamareddy,18.3228,78.3417,2004,9,3.41,80.67,25.93,33.16,20.94
Kamareddy,18.3228,78.3417,2004,10,2.29,71.8,24.52,33.13,14.22
Kamareddy,18.3228,78.3417,2004,11,0.15,55.59,23.79,33.55,13.89
Kamareddy,18.3228,78.3417,2004,12,0.0,38.71,22.06,32.69,12.79
Kamareddy,18.3228,78.3417,2004,13,1.9,55.73,26.55,43.53,9.17
Kamareddy,18.3228,78.3417,2005,1,1.53,43.43,23.22,33.18,11.59
Kamareddy,18.3228,78.3417,2005,2,0.05,41.28,25.53,37.83,11.5
Kamareddy,18.3228,78.3417,2005,3,0.35,28.31,29.49,40.84,16.54
Kamareddy,18.3228,78.3417,2005,4,0.53,34.18,32.42,41.81,21.69
Kamareddy,18.3228,78.3417,2005,5,0.66,28.48,34.78,44.45,23.85
Kamareddy,18.3228,78.3417,2005,6,4.81,54.66,31.34,43.38,22.55
Kamareddy,18.3228,78.3417,2005,7,12.56,82.84,25.93,33.45,20.95
Kamareddy,18.3228,78.3417,2005,8,4.92,86.55,25.27,29.96,21.7
Kamareddy,18.3228,78.3417,2005,9,8.26,87.88,25.25,30.72,19.84
Kamareddy,18.3228,78.3417,2005,10,5.85,84.26,23.8,30.43,17.06
Kamareddy,18.3228,78.3417,2005,11,0.0,73.98,19.05,27.05,10.48
Kamareddy,18.3228,78.3417,2005,12,0.14,64.22,18.96,28.77,8.92
Kamareddy,18.3228,78.3417,2005,13,3.33,59.28,26.25,44.45,8.92
Kamareddy,18.3228,78.3417,2006,1,0.0,48.38,20.86,33.8,8.25
Kamareddy,18.3228,78.3417,2006,2,0.0,30.48,25.81,38.8,14.31
Kamareddy,18.3228,78.3417,2006,3,1.55,43.84,28.16,39.81,16.17
Kamareddy,18.3228,78.3417,2006,4,1.57,33.56,32.42,43.28,21.32
Kamareddy,18.3228,78.3417,2006,5,2.58,45.71,32.36,43.76,23.86
Kamareddy,18.3228,78.3417,2006,6,3.3,64.42,29.04,38.61,23.07
Kamareddy,18.3228,78.3417,2006,7,6.62,75.73,26.69,34.73,21.67
Kamareddy,18.3228,78.3417,2006,8,9.72,85.07,25.12,31.03,20.69
Kamareddy,18.3228,78.3417,2006,9,9.27,86.75,25.17,31.84,20.15
Kamareddy,18.3228,78.3417,2006,10,0.8,79.6,24.41,30.84,17.08
Kamareddy,18.3228,78.3417,2006,11,1.48,77.24,21.86,30.5,14.17
Kamareddy,18.3228,78.3417,2006,12,0.0,62.61,21.34,30.73,11.57
Kamareddy,18.3228,78.3417,2006,13,3.09,61.32,26.09,43.76,8.25
Kamareddy,18.3228,78.3417,2007,1,0.0,44.82,22.6,34.09,12.46
Kamareddy,18.3228,78.3417,2007,2,0.0,33.99,25.64,36.91,15.23
Kamareddy,18.3228,78.3417,2007,3,0.01,26.31,29.85,40.71,16.88
Kamareddy,18.3228,78.3417,2007,4,0.58,29.03,32.99,43.03,22.07
Kamareddy,18.3228,78.3417,2007,5,0.69,29.23,35.33,43.82,26.13
Kamareddy,18.3228,78.3417,2007,6,5.22,66.64,29.26,40.7,23.02
Kamareddy,18.3228,78.3417,2007,7,3.29,76.5,26.93,34.38,22.36
Kamareddy,18.3228,78.3417,2007,8,7.35,83.11,25.61,32.22,20.88
Kamareddy,18.3228,78.3417,2007,9,9.26,87.92,25.18,30.82,19.34
Kamareddy,18.3228,78.3417,2007,10,0.71,77.63,22.39,29.38,14.86
Kamareddy,18.3228,78.3417,2007,11,0.15,66.11,20.93,29.86,10.37
Kamareddy,18.3228,78.3417,2007,12,0.0,57.2,21.93,33.39,12.86
Kamareddy,18.3228,78.3417,2007,13,2.27,56.66,26.55,43.82,10.37
Kamareddy,18.3228,78.3417,2008,1,0.05,36.81,22.23,33.14,10.76
Kamareddy,18.3228,78.3417,2008,2,1.03,42.05,23.97,35.62,10.05
Kamareddy,18.3228,78.3417,2008,3,4.07,40.81,28.28,38.75,16.64
Kamareddy,18.3228,78.3417,2008,4,0.25,39.37,30.86,43.72,17.04
Kamareddy,18.3228,78.3417,2008,5,0.39,26.09,34.44,44.05,24.05
Kamareddy,18.3228,78.3417,2008,6,3.35,62.59,28.75,41.01,22.54
Kamareddy,18.3228,78.3417,2008,7,4.86,71.63,27.35,36.62,21.81
Kamareddy,18.3228,78.3417,2008,8,12.74,85.54,25.27,31.66,21.16
Kamareddy,18.3228,78.3417,2008,9,7.28,86.01,24.91,30.85,18.24
Kamareddy,18.3228,78.3417,2008,10,1.4,77.78,23.56,30.52,14.09
Kamareddy,18.3228,78.3417,2008,11,0.93,70.85,22.31,31.22,12.61
Kamareddy,18.3228,78.3417,2008,12,0.01,54.31,22.08,32.51,12.4
Kamareddy,18.3228,78.3417,2008,13,3.04,57.83,26.17,44.05,10.05
Kamareddy,18.3228,78.3417,2009,1,0.0,44.64,23.46,36.82,13.15
Kamareddy,18.3228,78.3417,2009,2,0.0,27.16,27.13,39.41,15.83
Kamareddy,18.3228,78.3417,2009,3,0.17,23.89,30.06,40.82,19.38
Kamareddy,18.3228,78.3417,2009,4,0.45,23.25,33.08,43.46,22.36
Kamareddy,18.3228,78.3417,2009,5,0.9,32.51,34.34,44.45,24.68
Kamareddy,18.3228,78.3417,2009,6,3.59,58.31,30.39,41.88,22.95
Kamareddy,18.3228,78.3417,2009,7,4.23,74.71,26.94,34.28,22.39
Kamareddy,18.3228,78.3417,2009,8,9.3,77.07,26.94,35.19,21.96
Kamareddy,18.3228,78.3417,2009,9,3.8,83.33,25.98,32.12,20.78
Kamareddy,18.3228,78.3417,2009,10,2.35,73.18,24.16,30.91,14.61
Kamareddy,18.3228,78.3417,2009,11,1.62,69.3,22.87,33.31,11.15
Kamareddy,18.3228,78.3417,2009,12,0.09,57.5,21.88,31.55,11.7
Kamareddy,18.3228,78.3417,2009,13,2.22,53.9,27.26,44.45,11.15
Kamareddy,18.3228,78.3417,2010,1,0.31,42.11,21.66,32.32,10.56
Kamareddy,18.3228,78.3417,2010,2,0.58,36.47,27.11,37.46,15.89
Kamareddy,18.3228,78.3417,2010,3,0.01,24.6,31.5,42.02,19.05
Kamareddy,18.3228,78.3417,2010,4,0.05,22.98,34.67,43.93,20.97
Kamareddy,18.3228,78.3417,2010,5,0.33,30.08,35.44,45.31,22.91
Kamareddy,18.3228,78.3417,2010,6,4.65,58.06,30.8,43.08,23.7
Kamareddy,18.3228,78.3417,2010,7,10.71,84.84,25.76,31.34,21.73
Kamareddy,18.3228,78.3417,2010,8,9.6,87.42,25.54,30.9,20.21
Kamareddy,18.3228,78.3417,2010,9,7.03,88.19,24.93,29.82,19.31
Kamareddy,18.3228,78.3417,2010,10,2.38,85.15,23.84,30.26,15.51
Kamareddy,18.3228,78.3417,2010,11,1.34,85.04,23.33,29.61,16.55
Kamareddy,18.3228,78.3417,2010,12,0.25,71.71,19.42,28.48,8.86
Kamareddy,18.3228,78.3417,2010,13,3.12,59.87,26.98,45.31,8.86
Kamareddy,18.3228,78.3417,2011,1,0.01,51.41,20.36,32.97,9.0
Kamareddy,18.3228,78.3417,2011,2,0.28,43.9,24.78,35.1,14.76
Kamareddy,18.3228,78.3417,2011,3,0.12,25.48,29.68,40.15,17.75
Kamareddy,18.3228,78.3417,2011,4,0.12,31.5,32.25,42.55,19.6
Kamareddy,18.3228,78.3417,2011,5,0.2,28.9,34.82,44.07,25.15
Kamareddy,18.3228,78.3417,2011,6,2.35,60.5,29.58,38.9,23.83
Kamareddy,18.3228,78.3417,2011,7,8.98,78.53,26.52,35.66,21.87
Kamareddy,18.3228,78.3417,2011,8,7.78,84.92,25.48,32.32,21.35
Kamareddy,18.3228,78.3417,2011,9,2.99,85.17,25.16,30.57,20.64
Kamareddy,18.3228,78.3417,2011,10,1.22,76.8,24.57,31.41,16.28
Kamareddy,18.3228,78.3417,2011,11,0.05,58.15,23.21,33.27,14.16
Kamareddy,18.3228,78.3417,2011,12,0.0,38.88,22.23,33.52,11.55
Kamareddy,18.3228,78.3417,2011,13,2.03,55.4,26.56,44.07,9.0
Kamareddy,18.3228,78.3417,2012,1,0.04,37.45,23.1,34.22,9.7
Kamareddy,18.3228,78.3417,2012,2,0.0,26.97,25.89,38.19,12.63
Kamareddy,18.3228,78.3417,2012,3,0.0,16.37,28.69,40.8,14.28
Kamareddy,18.3228,78.3417,2012,4,0.25,28.53,33.72,42.05,23.58
Kamareddy,18.3228,78.3417,2012,5,0.19,24.51,35.27,43.87,24.56
Kamareddy,18.3228,78.3417,2012,6,3.71,56.23,30.19,43.31,22.6
Kamareddy,18.3228,78.3417,2012,7,7.21,78.8,26.19,34.24,21.87
Kamareddy,18.3228,78.3417,2012,8,5.65,82.47,25.68,31.77,21.35
Kamareddy,18.3228,78.3417,2012,9,5.31,85.37,25.28,31.07,20.85
Kamareddy,18.3228,78.3417,2012,10,1.76,77.17,23.87,30.59,14.4
Kamareddy,18.3228,78.3417,2012,11,0.65,68.95,22.85,32.17,11.18
Kamareddy,18.3228,78.3417,2012,12,0.0,49.14,23.05,34.1,11.51
Kamareddy,18.3228,78.3417,2012,13,2.07,52.73,26.98,43.87,9.7
Kamareddy,18.3228,78.3417,2013,1,0.27,41.66,24.03,34.7,13.64
Kamareddy,18.3228,78.3417,2013,2,0.78,42.87,25.66,36.12,11.72
Kamareddy,18.3228,78.3417,2013,3,0.02,27.27,29.86,40.55,14.68
Kamareddy,18.3228,78.3417,2013,4,1.23,34.77,32.49,41.73,21.89
Kamareddy,18.3228,78.3417,2013,5,0.39,29.39,35.58,45.59,25.2
Kamareddy,18.3228,78.3417,2013,6,6.93,74.36,27.37,36.31,22.21
Kamareddy,18.3228,78.3417,2013,7,14.67,85.07,25.24,31.56,21.28
Kamareddy,18.3228,78.3417,2013,8,4.2,87.05,24.86,30.75,21.39
Kamareddy,18.3228,78.3417,2013,9,4.2,85.5,25.25,30.12,19.42
Kamareddy,18.3228,78.3417,2013,10,4.94,84.55,24.09,29.97,17.22
Kamareddy,18.3228,78.3417,2013,11,0.32,79.55,21.0,29.2,11.5
Kamareddy,18.3228,78.3417,2013,12,0.0,64.84,19.71,29.49,9.97
Kamareddy,18.3228,78.3417,2013,13,3.18,61.48,26.26,45.59,9.97
Kamareddy,18.3228,78.3417,2014,1,0.0,56.62,22.13,31.48,12.38
Kamareddy,18.3228,78.3417,2014,2,0.33,37.6,24.51,34.93,12.85
Kamareddy,18.3228,78.3417,2014,3,2.3,52.34,26.95,40.59,15.67
Kamareddy,18.3228,78.3417,2014,4,0.43,28.59,33.13,42.32,21.27
Kamareddy,18.3228,78.3417,2014,5,1.74,40.66,33.07,43.37,21.98
Kamareddy,18.3228,78.3417,2014,6,2.31,49.13,32.21,43.44,24.31
Kamareddy,18.3228,78.3417,2014,7,5.32,71.59,27.47,38.03,22.32
Kamareddy,18.3228,78.3417,2014,8,5.75,76.53,26.87,33.94,22.1
Kamareddy,18.3228,78.3417,2014,9,3.73,82.4,24.99,31.01,18.79
Kamareddy,18.3228,78.3417,2014,10,0.47,68.64,25.23,34.54,14.74
Kamareddy,18.3228,78.3417,2014,11,0.16,51.49,24.0,34.11,14.71
Kamareddy,18.3228,78.3417,2014,12,0.13,42.02,21.66,33.21,9.76
Kamareddy,18.3228,78.3417,2014,13,1.9,54.96,26.85,43.44,9.76
Kamareddy,18.3228,78.3417,2015,1,0.41,44.68,21.2,32.88,9.42
Kamareddy,18.3228,78.3417,2015,2,0.4,31.46,25.36,36.31,14.13
Kamareddy,18.3228,78.3417,2015,3,0.72,41.46,28.17,40.0,13.91
Kamareddy,18.3228,78.3417,2015,4,2.37,42.7,30.32,42.06,18.64
Kamareddy,18.3228,78.3417,2015,5,0.28,31.38,34.66,45.89,23.47
Kamareddy,18.3228,78.3417,2015,6,3.92,61.68,29.53,41.07,22.97
Kamareddy,18.3228,78.3417,2015,7,2.16,65.06,28.68,36.74,22.29
Kamareddy,18.3228,78.3417,2015,8,5.34,77.04,26.75,34.81,22.26
Kamareddy,18.3228,78.3417,2015,9,3.04,75.95,26.73,34.15,18.81
Kamareddy,18.3228,78.3417,2015,10,0.39,57.76,27.69,36.59,20.25
Kamareddy,18.3228,78.3417,2015,11,0.01,49.87,26.35,35.06,17.37
Kamareddy,18.3228,78.3417,2015,12,0.0,37.85,25.04,35.73,10.44
Kamareddy,18.3228,78.3417,2015,13,1.59,51.5,27.55,45.89,9.42
Kamareddy,18.3228,78.3417,2016,1,0.03,32.61,23.2,35.92,11.41
Kamareddy,18.3228,78.3417,2016,2,0.08,32.01,27.87,39.44,14.78
Kamareddy,18.3228,78.3417,2016,3,0.1,29.12,30.98,41.48,20.07
Kamareddy,18.3228,78.3417,2016,4,0.26,23.91,34.87,43.73,23.08
Kamareddy,18.3228,78.3417,2016,5,0.84,35.66,34.77,44.01,24.12
Kamareddy,18.3228,78.3417,2016,6,4.83,62.17,29.89,42.16,23.24
Kamareddy,18.3228,78.3417,2016,7,6.66,80.17,26.29,32.86,22.08
Kamareddy,18.3228,78.3417,2016,8,2.05,78.29,26.37,33.57,21.34
Kamareddy,18.3228,78.3417,2016,9,9.34,84.07,25.2,32.0,20.2
Kamareddy,18.3228,78.3417,2016,10,1.7,76.98,23.31,30.02,13.58
Kamareddy,18.3228,78.3417,2016,11,0.0,62.9,20.85,32.36,12.19
Kamareddy,18.3228,78.3417,2016,12,0.0,47.43,20.78,32.27,10.15
Kamareddy,18.3228,78.3417,2016,13,2.15,53.85,27.02,44.01,10.15
Kamareddy,18.3228,78.3417,2017,1,0.0,36.38,21.97,34.33,10.67
Kamareddy,18.3228,78.3417,2017,2,0.0,25.52,25.8,37.95,15.17
Kamareddy,18.3228,78.3417,2017,3,0.28,26.04,29.06,42.46,15.61
Kamareddy,18.3228,78.3417,2017,4,0.02,17.62,33.58,44.09,20.8
Kamareddy,18.3228,78.3417,2017,5,0.32,27.91,35.65,44.75,25.58
Kamareddy,18.3228,78.3417,2017,6,4.22,65.6,29.31,42.1,22.76
Kamareddy,18.3228,78.3417,2017,7,5.0,73.34,27.26,34.55,22.3
Kamareddy,18.3228,78.3417,2017,8,5.23,78.64,26.26,33.53,19.51
Kamareddy,18.3228,78.3417,2017,9,2.35,79.67,26.48,32.59,20.97
Kamareddy,18.3228,78.3417,2017,10,2.62,73.79,25.67,34.37,16.63
Kamareddy,18.3228,78.3417,2017,11,0.06,59.63,23.54,33.47,13.5
Kamareddy,18.3228,78.3417,2017,12,0.0,42.56,21.78,32.96,11.29
Kamareddy,18.3228,78.3417,2017,13,1.69,50.71,27.2,44.75,10.67
Kamareddy,18.3228,78.3417,2018,1,0.0,28.22,22.05,33.17,12.07
Kamareddy,18.3228,78.3417,2018,2,0.03,30.07,25.7,37.21,14.4
Kamareddy,18.3228,78.3417,2018,3,0.03,23.4,29.96,41.74,19.57
Kamareddy,18.3228,78.3417,2018,4,0.42,28.9,33.3,44.35,21.76
Kamareddy,18.3228,78.3417,2018,5,0.99,32.44,35.17,43.88,26.19
Kamareddy,18.3228,78.3417,2018,6,4.67,66.02,28.94,39.15,22.83
Kamareddy,18.3228,78.3417,2018,7,3.38,74.7,26.68,34.28,21.9
Kamareddy,18.3228,78.3417,2018,8,7.52,78.43,26.04,34.4,21.65
Kamareddy,18.3228,78.3417,2018,9,1.59,76.43,25.85,33.79,19.18
Kamareddy,18.3228,78.3417,2018,10,0.23,56.58,26.58,36.19,16.44
Kamareddy,18.3228,78.3417,2018,11,0.0,43.94,25.7,35.56,14.8
Kamareddy,18.3228,78.3417,2018,12,0.27,45.93,21.89,33.22,8.29
Kamareddy,18.3228,78.3417,2018,13,1.61,48.85,27.32,44.35,8.29
Kamareddy,18.3228,78.3417,2019,1,0.29,38.04,21.22,32.93,9.22
Kamareddy,18.3228,78.3417,2019,2,0.03,33.76,25.42,38.59,9.91
Kamareddy,18.3228,78.3417,2019,3,0.08,26.2,30.07,42.16,15.95
Kamareddy,18.3228,78.3417,2019,4,0.2,24.96,34.29,44.45,23.46
Kamareddy,18.3228,78.3417,2019,5,0.15,22.67,35.91,44.85,25.62
Kamareddy,18.3228,78.3417,2019,6,2.18,49.55,32.6,44.42,22.9
Kamareddy,18.3228,78.3417,2019,7,6.68,74.93,27.18,35.03,22.04
Kamareddy,18.3228,78.3417,2019,8,6.34,83.75,25.8,31.61,21.77
Kamareddy,18.3228,78.3417,2019,9,6.4,86.38,25.62,31.41,21.68
Kamareddy,18.3228,78.3417,2019,10,4.12,86.36,24.46,29.76,18.98
Kamareddy,18.3228,78.3417,2019,11,0.13,79.93,22.17,29.94,14.51
Kamareddy,18.3228,78.3417,2019,12,0.04,71.02,21.45,29.84,9.94
Kamareddy,18.3228,78.3417,2019,13,2.24,56.61,27.18,44.85,9.22
Kamareddy,18.3228,78.3417,2020,1,0.32,57.83,22.52,34.55,11.05
Kamareddy,18.3228,78.3417,2020,2,0.06,42.6,25.0,35.78,15.32
Kamareddy,18.3228,78.3417,2020,3,0.5,36.41,29.66,39.55,17.84
Kamareddy,18.3228,78.3417,2020,4,0.33,31.21,33.32,41.94,22.8
Kamareddy,18.3228,78.3417,2020,5,1.01,31.3,34.98,44.67,25.55
Kamareddy,18.3228,78.3417,2020,6,5.79,69.88,28.37,37.89,22.4
Kamareddy,18.3228,78.3417,2020,7,6.51,81.89,26.55,33.34,21.35
Kamareddy,18.3228,78.3417,2020,8,7.04,85.71,25.87,31.38,22.22
Kamareddy,18.3228,78.3417,2020,9,6.87,86.43,25.94,31.26,21.36
Kamareddy,18.3228,78.3417,2020,10,3.78,84.7,24.57,30.53,17.75
Kamareddy,18.3228,78.3417,2020,11,0.06,78.0,21.56,30.48,11.48
Kamareddy,18.3228,78.3417,2020,12,0.0,65.64,20.57,30.42,10.24
Kamareddy,18.3228,78.3417,2020,13,2.7,62.7,26.58,44.67,10.24
Kamareddy,18.3228,78.3417,2021,1,0.02,57.46,23.58,33.67,14.16
Kamareddy,18.3228,78.3417,2021,2,0.04,33.95,24.44,37.29,12.06
Kamareddy,18.3228,78.3417,2021,3,0.02,23.71,29.71,41.42,17.48
Kamareddy,18.3228,78.3417,2021,4,0.37,29.37,32.54,41.68,22.2
Kamareddy,18.3228,78.3417,2021,5,1.51,45.64,32.38,41.23,23.96
Kamareddy,18.3228,78.3417,2021,6,5.62,72.6,27.79,38.16,22.02
Kamareddy,18.3228,78.3417,2021,7,11.81,83.97,26.27,32.11,21.89
Kamareddy,18.3228,78.3417,2021,8,5.32,85.31,25.8,31.16,21.76
Kamareddy,18.3228,78.3417,2021,9,10.81,88.59,25.26,30.3,19.66
Kamareddy,18.3228,78.3417,2021,10,1.65,83.2,24.16,30.6,16.38
Kamareddy,18.3228,78.3417,2021,11,0.34,83.08,22.53,30.58,13.14
Kamareddy,18.3228,78.3417,2021,12,0.02,69.88,20.55,29.6,9.6
Kamareddy,18.3228,78.3417,2021,13,3.14,63.24,26.26,41.68,9.6
Kamareddy,18.3228,78.3417,2022,1,0.67,61.35,20.74,32.17,8.78
Kamareddy,18.3228,78.3417,2022,2,0.01,40.95,24.22,36.14,11.65
Kamareddy,18.3228,78.3417,2022,3,0.01,24.62,30.35,42.04,18.01
Kamareddy,18.3228,78.3417,2022,4,0.03,28.86,34.15,43.8,22.42
Kamareddy,18.3228,78.3417,2022,5,1.0,38.75,33.89,43.55,23.93
Kamareddy,18.3228,78.3417,2022,6,3.38,60.68,30.09,42.83,23.19
Kamareddy,18.3228,78.3417,2022,7,20.42,86.58,25.54,35.52,21.67
Kamareddy,18.3228,78.3417,2022,8,4.31,86.68,25.49,30.5,21.54
Kamareddy,18.3228,78.3417,2022,9,7.18,86.79,25.4,31.97,20.12
Kamareddy,18.3228,78.3417,2022,10,2.74,83.45,23.54,29.7,14.09
Kamareddy,18.3228,78.3417,2022,11,0.0,74.91,20.58,29.15,11.5
Kamareddy,18.3228,78.3417,2022,12,0.06,65.05,22.57,32.58,11.51
Kamareddy,18.3228,78.3417,2022,13,3.35,61.71,26.38,43.8,8.78
Kamareddy,18.3228,78.3417,2023,1,0.0,48.15,22.72,33.07,9.61
Kamareddy,18.3228,78.3417,2023,2,0.0,22.81,25.48,37.88,12.81
