district,latitude,longitude,year,month,rainfall_mm,humidity_pct,temp_mean_c,temp_max_c,temp_min_c,days_in_month,spi3,spi6,spi3_class
Jangoan,17.7262,79.1522,2014,5,52.39,45.43,33.18,44.41,24.32,31,0.9939496867880392,0.5393839102533624,Normal
Jangoan,17.7262,79.1522,2014,6,27.9,45.53,33.16,42.43,26.48,30,-1.6810083865752832,-1.1633453489206078,Severe Drought
Jangoan,17.7262,79.1522,2014,7,118.73,65.32,28.99,39.88,23.56,31,-1.3871176828279925,-1.2789801945261159,Moderate Drought
Jangoan,17.7262,79.1522,2014,8,147.56,71.22,28.09,36.69,22.98,31,-1.726500827446292,-1.3310997002182587,Severe Drought
Jangoan,17.7262,79.1522,2014,9,84.9,78.98,26.38,33.31,20.94,30,-1.2121729385299018,-1.6238966434538056,Moderate Drought
Jangoan,17.7262,79.1522,2014,10,53.32,68.3,26.47,35.44,16.39,31,-0.9928394117073672,-1.4533911216561668,Watch
Jangoan,17.7262,79.1522,2014,11,7.5,61.84,23.96,33.34,14.88,30,-0.90995592582913,-1.646123755543023,Watch
Jangoan,17.7262,79.1522,2014,12,1.24,52.9,22.56,32.68,12.57,31,-0.6356857794847354,-1.2115692008520358,Watch
Jangoan,17.7262,79.1522,2015,1,5.89,48.16,22.06,34.26,10.78,31,-0.43934110887482236,-1.0714599767717559,Normal
Jangoan,17.7262,79.1522,2015,2,0.28,44.46,25.35,36.49,15.89,28,-0.351036180269914,-1.0213746875490781,Normal
Jangoan,17.7262,79.1522,2015,3,13.64,43.59,29.08,40.72,18.06,31,0.004752844690625321,-0.6580500262801073,Normal
Jangoan,17.7262,79.1522,2015,4,38.1,45.78,31.38,42.97,19.36,30,0.5465972148615471,0.058178673875838825,Normal
Jangoan,17.7262,79.1522,2015,5,4.65,35.86,34.95,46.79,25.6,31,-0.19932780296459263,-0.5046068565096719,Normal
Jangoan,17.7262,79.1522,2015,6,120.3,63.66,29.57,39.21,24.01,30,-0.0037837588823014237,-0.19781284754490644,Normal
Jangoan,17.7262,79.1522,2015,7,51.46,60.39,29.99,37.89,23.86,31,-1.6808199926661824,-1.5676995281105375,Severe Drought
Jangoan,17.7262,79.1522,2015,8,73.16,69.27,28.57,36.82,23.44,31,-2.2678833041693567,-2.261146660702476,Extreme Drought
Jangoan,17.7262,79.1522,2015,9,85.2,72.05,27.95,36.27,21.38,30,-2.582346254919172,-2.137146180295897,Extreme Drought
Jangoan,17.7262,79.1522,2015,10,12.4,60.12,28.28,37.37,20.63,31,-2.2360493933175096,-2.4344106038330504,Extreme Drought
Jangoan,17.7262,79.1522,2015,11,6.9,59.95,26.33,35.43,17.73,30,-1.5043113129873846,-2.3051636122854258,Severe Drought
Jangoan,17.7262,79.1522,2015,12,0.31,51.95,24.95,36.06,12.58,31,-2.054813553712882,-2.704385756146956,Extreme Drought
Jangoan,17.7262,79.1522,2016,1,1.55,45.19,23.89,36.62,12.34,31,-0.8657048221165472,-2.351999948267176,Watch
Jangoan,17.7262,79.1522,2016,2,2.03,46.27,27.63,39.8,16.54,29,-0.6976201846053887,-1.6704894861598198,Watch
Jangoan,17.7262,79.1522,2016,3,0.31,42.44,30.56,41.86,19.04,31,-1.018799536096344,-2.272630794959949,Moderate Drought
Jangoan,17.7262,79.1522,2016,4,1.8,36.17,34.04,44.43,22.24,30,-1.3815526770464728,-2.1412411216079867,Moderate Drought
Jangoan,17.7262,79.1522,2016,5,64.17,44.34,33.78,44.76,24.77,31,0.1005922981433711,-0.31991921804874524,Normal
Jangoan,17.7262,79.1522,2016,6,165.6,65.73,29.51,42.19,23.6,30,1.0808955724486493,0.6512454229368515,Normal
Jangoan,17.7262,79.1522,2016,7,160.58,75.73,27.45,34.94,22.97,31,0.47353423938175737,0.1499545272667993,Normal
Jangoan,17.7262,79.1522,2016,8,85.56,74.07,27.63,35.81,22.78,31,-0.6513754100179006,-0.652303928210861,Watch
Jangoan,17.7262,79.1522,2016,9,214.8,83.38,25.9,32.31,20.79,30,-0.3972610757848571,0.0019616215724293064,Normal
Jangoan,17.7262,79.1522,2016,10,50.84,77.11,24.13,31.25,16.75,31,-0.4378524224599831,-0.049147706179705535,Normal
Jangoan,17.7262,79.1522,2016,11,0.0,63.89,22.2,32.29,12.89,30,0.33078620330733993,-0.27817394075475327,Normal
Jangoan,17.7262,79.1522,2016,12,1.55,53.86,21.75,31.86,11.7,31,-0.8737562374697663,-0.5911706300308379,Watch
Jangoan,17.7262,79.1522,2017,1,0.0,45.04,22.78,34.07,12.51,31,-1.9767807361683176,-0.6293179986146279,Severe Drought
Jangoan,17.7262,79.1522,2017,2,0.0,35.78,26.17,38.92,15.8,28,-1.0340350769166895,0.18023500560072336,Moderate Drought
Jangoan,17.7262,79.1522,2017,3,8.99,38.38,29.66,42.29,16.25,31,-0.5448263300454215,-1.0811804307163222,Watch
Jangoan,17.7262,79.1522,2017,4,1.5,29.72,34.24,44.45,22.02,30,-0.8165148435986521,-2.214307346101537,Watch
Jangoan,17.7262,79.1522,2017,5,55.8,40.77,34.43,45.08,24.34,31,0.1008797818828735,-0.3860918644776939,Normal
Jangoan,17.7262,79.1522,2017,6,159.9,67.41,29.4,41.74,23.21,30,0.8729652004534695,0.5114781539675626,Normal
Jangoan,17.7262,79.1522,2017,7,239.01,73.13,27.81,35.16,23.08,31,0.9557721764885947,0.7315178001818275,Normal
Jangoan,17.7262,79.1522,2017,8,200.57,81.43,26.42,32.67,20.8,31,0.6962133738879025,0.6583506033454806,Normal
Jangoan,17.7262,79.1522,2017,9,167.1,84.16,26.46,31.97,21.43,30,0.502408763176842,0.6833070348755149,Normal
Jangoan,17.7262,79.1522,2017,10,76.57,82.86,25.33,31.71,16.82,31,0.24162729560866977,0.6538900181862705,Normal
Jangoan,17.7262,79.1522,2017,11,3.0,76.07,22.71,31.06,13.91,30,0.16428472985135978,0.5049968417413304,Normal
Jangoan,17.7262,79.1522,2017,12,0.0,60.72,20.88,30.68,12.39,31,-0.2634660355978357,0.3101481360444931,Normal
Jangoan,17.7262,79.1522,2018,1,0.0,43.32,21.86,33.02,11.89,31,-1.5997449311492025,0.0671461379201942,Severe Drought
Jangoan,17.7262,79.1522,2018,2,0.0,38.97,25.66,38.13,13.98,28,-1.382994127100638,-0.0057685361761187146,Moderate Drought
Jangoan,17.7262,79.1522,2018,3,1.24,32.69,30.22,41.71,19.48,31,-1.546752127357666,-0.6779865053628571,Severe Drought
Jangoan,17.7262,79.1522,2018,4,29.7,43.5,32.7,44.66,22.2,30,0.03069188118415264,-0.9711362535057398,Normal
Jangoan,17.7262,79.1522,2018,5,26.04,45.29,33.77,44.21,24.71,31,-0.18048031751575527,-0.7169554902037376,Normal
Jangoan,17.7262,79.1522,2018,6,137.7,62.47,29.93,39.95,23.17,30,0.5084540613215673,0.005909026481400417,Normal
Jangoan,17.7262,79.1522,2018,7,140.43,71.21,27.82,36.08,22.97,31,-0.26304240805502654,-0.39479008498350443,Normal
Jangoan,17.7262,79.1522,2018,8,176.08,76.66,26.87,33.97,22.31,31,-0.3152024298718759,-0.3983325429672523,Normal
Jangoan,17.7262,79.1522,2018,9,72.3,76.72,26.75,33.65,20.21,30,-0.9153944709716924,-0.6401935431952761,Watch
Jangoan,17.7262,79.1522,2018,10,13.33,64.24,26.52,35.38,16.99,31,-1.2190443295233946,-0.9642523151287684,Moderate Drought
Jangoan,17.7262,79.1522,2018,11,0.9,56.4,25.72,35.07,15.59,30,-1.8172345486077468,-1.0152956170343954,Severe Drought
Jangoan,17.7262,79.1522,2018,12,26.66,57.32,22.78,32.8,9.53,31,-1.2016410777664985,-1.102985632953455,Moderate Drought
Jangoan,17.7262,79.1522,2019,1,25.42,51.15,21.91,32.76,9.23,31,0.9734947917070053,-0.9458988854451381,Normal
Jangoan,17.7262,79.1522,2019,2,0.28,50.68,25.9,38.8,12.9,28,1.4727364009443193,-1.2114469684899762,Normal
Jangoan,17.7262,79.1522,2019,3,1.55,38.86,30.61,43.11,18.51,31,0.2650458226841452,-0.9318306543193278,Normal
Jangoan,17.7262,79.1522,2019,4,33.3,39.72,33.23,44.1,22.6,30,0.14889480622344275,0.5535136929555833,Normal
Jangoan,17.7262,79.1522,2019,5,14.88,35.62,35.63,45.45,27.3,31,-0.4220388005976812,0.46591927178273645,Normal
Jangoan,17.7262,79.1522,2019,6,60.9,53.73,32.05,43.57,24.6,30,-1.1015749803931183,-1.0996717559955318,Moderate Drought
Jangoan,17.7262,79.1522,2019,7,120.9,66.84,28.93,38.25,23.22,31,-1.4163933205838857,-1.525271359714774,Moderate Drought
Jangoan,17.7262,79.1522,2019,8,221.65,79.03,27.1,33.54,23.07,31,-0.7197058459863638,-0.850424964749075,Watch
Jangoan,17.7262,79.1522,2019,9,171.6,83.62,26.57,33.12,22.28,30,-0.0492956929858114,-0.3926711957160029,Normal
Jangoan,17.7262,79.1522,2019,10,128.03,86.16,25.35,31.08,21.07,31,0.735487616052049,-0.16285634923408945,Normal
Jangoan,17.7262,79.1522,2019,11,6.0,80.56,23.1,30.48,15.59,30,0.6576010487652669,-0.12185515879155837,Normal
Jangoan,17.7262,79.1522,2019,12,5.89,74.95,22.06,29.84,12.86,31,0.7013817614123057,0.15501210802851817,Normal
Jangoan,17.7262,79.1522,2020,1,8.06,64.94,23.04,33.85,11.2,31,-0.14987089487761648,0.6680176860379649,Normal
Jangoan,17.7262,79.1522,2020,2,5.51,51.64,25.32,35.9,14.86,29,0.37727027614840497,0.6585500741368905,Normal
Jangoan,17.7262,79.1522,2020,3,17.67,46.96,29.48,40.37,20.45,31,0.3849054901668894,0.6158308300948628,Normal
Jangoan,17.7262,79.1522,2020,4,23.1,40.26,32.92,42.18,23.82,30,0.42268031541759576,0.04748593340392718,Normal
Jangoan,17.7262,79.1522,2020,5,30.38,38.19,34.89,45.69,26.42,31,0.23730178188076095,0.2052175407722026,Normal
Jangoan,17.7262,79.1522,2020,6,187.2,69.9,29.05,39.08,22.94,30,1.2084019289612682,1.1683917729006277,Normal
Jangoan,17.7262,79.1522,2020,7,282.1,82.1,27.01,33.63,22.12,31,1.2667988974364355,1.328540396224189,Normal
Jangoan,17.7262,79.1522,2020,8,422.53,87.03,26.27,32.14,22.48,31,2.323068403985943,2.3044845894571573,Normal
Jangoan,17.7262,79.1522,2020,9,208.5,88.24,26.17,31.55,21.81,30,2.0083175688002672,2.126516549013968,Normal
Jangoan,17.7262,79.1522,2020,10,182.28,86.88,25.02,30.28,18.2,31,2.2637769525379183,2.181782656558705,Normal
Jangoan,17.7262,79.1522,2020,11,20.4,84.87,22.42,29.36,13.4,30,1.4038799455514879,2.206829470020645,Normal
Jangoan,17.7262,79.1522,2020,12,0.0,77.18,20.29,27.84,10.31,31,1.4451233001593378,2.0338273975582726,Normal
Jangoan,17.7262,79.1522,2021,1,0.62,76.04,22.18,30.56,13.83,31,-0.09840576922934145,2.188528398696563,Normal
Jangoan,17.7262,79.1522,2021,2,1.4,54.58,23.6,36.3,12.21,28,-0.9544298581203057,1.2892549571249003,Watch
Jangoan,17.7262,79.1522,2021,3,0.0,35.7,29.09,42.85,16.93,31,-1.3348325781185313,0.97544273631539,Moderate Drought
Jangoan,17.7262,79.1522,2021,4,18.3,38.89,32.46,42.32,22.97,30,-0.35433145634915997,-0.7139278366953987,Normal
Jangoan,17.7262,79.1522,2021,5,38.75,48.15,32.9,42.58,25.19,31,-0.1782529727595842,-0.6501006066337048,Normal
Jangoan,17.7262,79.1522,2021,6,199.2,71.07,28.55,36.63,23.23,30,1.4192816986785275,0.9804180136344307,Normal
Jangoan,17.7262,79.1522,2021,7,309.38,82.02,26.97,33.19,22.65,31,1.577195688300903,1.474723100918482,Normal
Jangoan,17.7262,79.1522,2021,8,179.49,83.5,26.67,32.13,21.7,31,1.2351275561694246,1.1382093308825443,Normal
Jangoan,17.7262,79.1522,2021,9,228.6,85.76,26.3,31.34,20.38,30,1.0941785672102033,1.3780260497202206,Normal
Jangoan,17.7262,79.1522,2021,10,59.83,84.43,25.14,30.83,17.92,31,0.3990702520062135,1.1226134770481822,Normal
Jangoan,17.7262,79.1522,2021,11,40.8,85.76,23.59,30.24,15.51,30,0.837456858818291,1.199717760986235,Normal
Jangoan,17.7262,79.1522,2021,12,0.0,76.47,20.98,29.01,8.75,31,0.11610588043375948,0.8998573750048061,Normal
Jangoan,17.7262,79.1522,2022,1,44.95,68.98,21.06,31.1,9.32,31,1.6878723818829073,0.7422337901414964,Normal
Jangoan,17.7262,79.1522,2022,2,0.0,56.75,23.67,35.23,11.46,28,1.2745730161546152,1.021920859258359,Normal
Jangoan,17.7262,79.1522,2022,3,0.0,36.9,30.35,42.37,16.37,31,0.7320863730392134,0.30917256774354657,Normal
Jangoan,17.7262,79.1522,2022,4,0.6,37.54,33.85,44.4,23.99,30,-2.2823443655548514,0.5161177266488708,Extreme Drought
Jangoan,17.7262,79.1522,2022,5,34.1,47.67,33.24,44.5,25.56,31,-1.0138147387065468,-0.06509607595962194,Moderate Drought
Jangoan,17.7262,79.1522,2022,6,114.6,61.49,30.37,42.97,23.88,30,-0.25667380906743065,-0.0013548015442979187,Normal
Jangoan,17.7262,79.1522,2022,7,407.96,82.45,26.59,35.35,22.23,31,1.6359156900433136,1.4073841880003632,Normal
Jangoan,17.7262,79.1522,2022,8,188.79,85.14,26.38,31.67,21.95,31,1.3691495464032075,1.1436301482802058,Normal
Jangoan,17.7262,79.1522,2022,9,142.2,85.72,26.13,31.36,21.17,30,1.2018591293247187,0.991103610378613,Normal
Jangoan,17.7262,79.1522,2022,10,97.34,84.77,24.15,30.26,14.23,31,0.13268851185460104,1.0041895731065382,Normal
Jangoan,17.7262,79.1522,2022,11,3.6,77.97,21.91,28.98,12.95,30,0.13236926238776744,0.9543552555760104,Normal
Jangoan,17.7262,79.1522,2022,12,4.65,73.82,22.92,32.06,13.67,31,0.1975353580168898,1.0104497336110756,Normal
Jangoan,17.7262,79.1522,2023,1,0.0,62.87,22.51,32.1,10.19,31,-0.9118867464473541,-0.006142222265992419,Watch
Jangoan,17.7262,79.1522,2023,2,0.0,36.87,25.73,37.54,15.05,28,-0.6115437321604079,0.0046453952984574914,Watch
Jangoan,17.7262,79.1522,2023,3,39.68,47.41,28.43,39.2,18.65,31,0.6082009455126461,0.3052456448588206,Normal
Jangoan,17.7262,79.1522,2023,4,59.1,41.72,32.11,43.32,22.83,30,1.325238291961173,0.9278085245694186,Normal
Jangoan,17.7262,79.1522,2023,5,39.99,47.23,32.84,43.0,22.93,31,1.704314396709595,1.270473559878346,Normal
Jangoan,17.7262,79.1522,2023,6,43.2,44.23,33.56,43.53,23.3,30,-0.3916779236905144,-0.21350593151478997,Normal
Jangoan,17.7262,79.1522,2023,7,429.66,75.19,27.7,37.09,22.65,31,1.3544315222692163,1.7729756566827624,Normal
Jangoan,17.7262,79.1522,2023,8,56.73,80.58,26.99,32.53,22.39,31,0.23278623261432418,0.6745901281740453,Normal
Jangoan,17.7262,79.1522,2023,9,171.9,84.57,26.67,32.46,22.16,30,0.7861889681891916,0.5680016957258532,Normal
Jangoan,17.7262,79.1522,2023,10,4.65,74.23,25.14,32.03,15.63,31,-1.5056896198249543,-0.027352947411054224,Severe Drought
Jangoan,17.7262,79.1522,2023,11,20.4,71.11,25.08,33.23,17.21,30,-0.31727626570921724,-0.03775111872774366,Normal
Jangoan,17.7262,79.1522,2023,12,35.03,68.09,21.92,33.57,11.62,31,-0.6821925788121589,0.46025477702185713,Watch
Jangoan,17.7262,79.1522,2024,1,0.0,61.04,23.62,32.97,14.49,31,1.0352371059814138,-1.1774423253114383,Normal
Jangoan,17.7262,79.1522,2024,2,0.0,49.03,27.11,37.3,16.79,29,0.9757743781026113,-0.145397042222586,Normal
Jangoan,17.7262,79.1522,2024,3,1.24,40.74,31.0,42.25,21.51,31,-1.546752127357666,-1.0825572664601777,Severe Drought
Jangoan,17.7262,79.1522,2024,4,2.1,33.64,34.66,44.83,24.39,30,-1.4970081155334531,-0.15056400597587405,Moderate Drought
Jangoan,17.7262,79.1522,2024,5,93.31,52.32,33.06,45.59,24.0,31,0.8671919316248716,1.0591922900595994,Normal
Jangoan,17.7262,79.1522,2024,6,138.3,68.08,29.6,37.45,22.93,30,1.1111360795627523,0.6436511232982625,Normal
Jangoan,17.7262,79.1522,2024,7,213.28,77.21,27.47,35.58,22.99,31,0.8852181218909141,0.5975827904228028,Normal
Jangoan,17.7262,79.1522,2024,8,230.33,83.0,27.23,33.1,23.05,31,0.5832191410023299,0.7381450777920338,Normal
Jangoan,17.7262,79.1522,2024,9,197.7,85.3,26.26,31.62,21.32,30,0.6944920446475134,0.9290666639247877,Normal
Jangoan,17.7262,79.1522,2024,10,59.83,84.99,26.08,32.07,19.65,31,0.52760600733219,0.7940193477441465,Normal
Jangoan,17.7262,79.1522,2024,11,10.2,77.98,22.63,29.81,14.24,30,0.3486418732281299,0.5200452239895665,Normal
Jangoan,17.7262,79.1522,2024,12,12.4,71.61,23.14,31.12,10.18,31,-0.20819866529454706,0.4849147200837081,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2000,1,0.0,37.49,23.95,36.12,10.58,31,-3.0114537584997843,-3.0114537584997843,Extreme Drought
Jayashankar Bhupalpally,18.4524,79.9012,2000,2,36.83,53.84,26.38,36.12,13.38,29,-3.0114537584997843,-3.0114537584997843,Extreme Drought
Jayashankar Bhupalpally,18.4524,79.9012,2000,3,0.0,28.58,29.29,40.73,15.5,31,0.40983705765566775,-3.0114537584997843,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2000,4,5.1,29.67,35.48,46.8,21.64,30,0.23223038433423415,-3.0114537584997843,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2000,5,21.08,40.65,34.54,45.96,25.82,31,-1.2796006499318349,-3.0114537584997843,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2000,6,132.3,69.79,29.07,37.1,23.66,30,-0.6715090729984453,-0.5728716936824179,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2000,7,214.21,79.74,27.32,35.83,22.16,31,-0.7877238010142005,-0.8105671462563543,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2000,8,300.08,84.62,26.72,33.09,22.5,31,-0.4713208682896457,-0.6918216768134855,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2000,9,76.5,83.66,26.65,32.2,22.01,30,-0.7846862075204964,-0.9312143461001788,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2000,10,13.33,71.89,26.44,34.39,15.93,31,-0.8110059781542344,-1.0314815429041548,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2000,11,1.2,55.56,24.66,34.86,14.47,30,-1.741874532871002,-1.0407508443152562,Severe Drought
Jayashankar Bhupalpally,18.4524,79.9012,2000,12,0.31,30.31,22.59,33.98,12.04,31,-1.7085948993760858,-1.0272517967266996,Severe Drought
Jayashankar Bhupalpally,18.4524,79.9012,2001,1,2.79,37.6,24.0,35.88,11.51,31,-0.9812419737566452,-0.9804357281981189,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2001,2,0.0,28.07,27.06,40.17,14.18,28,-0.8125642222064355,-1.941480411840739,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2001,3,12.09,36.55,31.39,42.4,20.41,31,-0.46654272640289474,-1.6344971496839344,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2001,4,72.0,45.69,32.31,43.99,22.41,30,1.2145549292202062,0.5422720756195785,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2001,5,13.02,33.71,36.53,46.67,26.53,31,0.8258657797039398,0.31771450020399966,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2001,6,87.6,65.35,29.4,41.72,21.11,30,-0.44323049627121486,-0.6914825412224498,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2001,7,149.11,70.9,28.59,38.14,23.32,31,-1.7133351487475152,-1.3684075030802876,Severe Drought
Jayashankar Bhupalpally,18.4524,79.9012,2001,8,245.83,85.88,26.36,31.7,22.36,31,-1.393288051491746,-1.2041248574384693,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2001,9,73.2,82.42,27.08,33.34,22.63,30,-1.4367012089252298,-1.4434746369463538,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2001,10,89.9,80.75,25.68,32.11,16.53,31,-0.6828431423082277,-1.4699508724993309,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2001,11,12.6,68.59,24.61,33.48,14.52,30,-0.6777632486774301,-1.3935741325933657,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2001,12,0.0,49.54,21.93,33.56,12.29,31,0.3623003042774835,-1.192817531703822,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,1,45.57,56.75,22.64,34.68,10.58,31,1.012789105949456,-0.5041441862761027,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,2,0.56,42.07,26.99,38.61,16.06,28,1.0749656445185025,-0.45215874186615956,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,3,4.03,32.92,31.18,41.91,19.85,31,0.7725321874040513,0.4820482015774314,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,4,7.8,32.71,35.19,45.14,25.03,30,-1.0387090596983726,0.08587086962126796,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2002,5,27.28,32.01,37.03,47.43,26.48,31,-0.7231942632039478,-0.04756331501588665,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2002,6,173.4,67.51,30.32,40.35,24.05,30,0.08388375235918817,0.28751845219413824,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,7,124.31,72.4,28.83,36.92,23.75,31,-1.0945409694699675,-1.3403104700094783,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2002,8,411.06,86.21,26.27,31.8,21.52,31,-0.1637980975631616,-0.3127201956119366,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,9,49.5,82.62,26.51,32.63,21.36,30,-0.8138967071185308,-0.7376464218927374,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2002,10,48.98,73.62,25.98,33.75,16.03,31,-0.06487628950085202,-0.7163009623264835,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2002,11,3.3,49.65,24.51,35.34,13.57,30,-1.5749842872750706,-0.7388981272051861,Severe Drought
Jayashankar Bhupalpally,18.4524,79.9012,2002,12,1.55,43.46,24.12,34.76,14.14,31,-0.4590306843051134,-0.8767200093511968,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,1,0.62,40.44,24.28,35.98,10.71,31,-0.8500794495135555,-0.21806450122613558,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2003,2,4.48,44.9,28.31,38.28,17.96,28,-0.4142623440827659,-1.7202407425361017,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,3,10.85,37.51,30.7,41.53,17.02,31,-0.4075295032228755,-0.6582625965682016,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,4,8.1,33.59,34.89,45.96,23.87,30,-0.43147838483695283,-1.432583233415978,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,5,0.62,24.12,36.91,46.68,26.56,31,-1.6457885367538105,-2.2224840148879053,Severe Drought
Jayashankar Bhupalpally,18.4524,79.9012,2003,6,114.9,52.52,32.77,47.92,24.47,30,-1.301302058138981,-1.5057799589674334,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2003,7,400.83,84.24,27.01,32.68,23.85,31,0.12381789713008746,0.003011560786789605,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,8,264.12,88.78,26.26,31.06,22.35,31,0.16631395030638602,-0.06720206819805907,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,9,112.2,87.55,26.32,31.15,22.6,30,0.04801063440985043,-0.29471856584987133,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,10,155.62,85.04,25.4,31.6,15.89,31,0.06126576553197808,0.06592740933213014,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,11,0.3,75.34,22.37,30.25,13.54,30,0.12721769032747524,0.13168550358048864,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2003,12,22.63,69.4,20.46,29.84,11.21,31,1.2274702177032508,0.35199214438327703,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2004,1,45.26,64.91,21.51,33.04,11.69,31,1.1971527442405405,0.24892705654689035,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2004,2,22.91,53.49,23.62,37.37,9.58,29,1.8829701153199174,0.5742270170181462,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2004,3,4.03,33.81,30.97,42.57,17.74,31,1.2546598441619898,1.377203739016744,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2004,4,12.9,35.19,34.43,45.81,23.2,30,0.1688810693411436,0.979512399168041,Normal
Jayashankar Bhupalpally,18.4524,79.9012,2004,5,19.22,44.63,34.07,44.75,25.61,31,-0.8374633262048218,0.8890393538587082,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2004,6,84.3,56.93,31.44,42.55,24.48,30,-1.4463818790324177,-0.6742689626206325,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2004,7,277.76,82.06,27.19,33.78,23.07,31,-0.6943455362165123,-0.7315267378127744,Watch
Jayashankar Bhupalpally,18.4524,79.9012,2004,8,123.07,83.04,26.92,32.68,22.72,31,-1.3771703581549823,-1.5547789816180884,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2004,9,101.7,83.36,26.94,32.59,22.51,30,-1.2430155690270124,-1.5535461825926495,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2004,10,90.21,79.2,25.33,31.73,15.6,31,-1.3624866549166956,-1.298123990846407,Moderate Drought
Jayashankar Bhupalpally,18.4524,79.9012,2004,11,2.4,64.68,23.65,33.27,13.04,30,-0.4957066346807495,-1.296593869193425,Normal
